ro_s,TS_36.0,TS_36.5,TS_37.0,TS_37.5,TS_38.0,TS_38.5,TS_39.0,TS_39.5,TS_40.0,TS_40.5,TS_41.0,TS_41.5,TS_42.0,TS_42.5,TS_43.0,TS_43.5,TS_44.0,TS_44.5,TS_45.0,TS_52.5,TS_53.0,TS_53.5,TS_54.0,TS_54.5,TS_55.0,TS_55.5,TS_56.0,TS_56.5,TS_57.0,TS_57.5,TS_58.0,TS_58.5,TS_59.0,TS_59.5,TS_60.0,TS_60.5,TS_61.0,TS_61.5,TS_62.0,TS_62.5,TS_63.0,TS_63.5,TS_64.0,TS_64.5,TS_65.0,TS_65.5,TS_66.0,TS_66.5,TS_67.0,TS_67.5,TS_68.0,TS_68.5,TS_69.0,TS_69.5,TS_70.0,TS_70.5,TS_71.0,TS_71.5,TS_72.0,TS_72.5,TS_73.0,TS_73.5,TS_74.0,TS_74.5,TS_75.0,TS_75.5,TS_76.0,TS_76.5,TS_77.0,TS_77.5,TS_78.0,TS_78.5,TS_79.0,TS_79.5,TS_80.0,TS_80.5,TS_81.0,TS_81.5,TS_82.0,TS_82.5,TS_83.0,TS_83.5,TS_84.0,TS_84.5,TS_85.0,TS_85.5,TS_86.0,TS_86.5,TS_87.0,TS_95.5,TS_96.0,TS_96.5,TS_97.0,TS_97.5,TS_98.0,TS_98.5,TS_99.0,TS_99.5,TS_100.0,TS_100.5,TS_101.0,TS_101.5,TS_102.0,TS_102.5,TS_103.0,TS_103.5,TS_104.0,TS_104.5,TS_105.0,TS_105.5,TS_106.0,TS_106.5,TS_107.0,TS_107.5,TS_108.0,TS_108.5,TS_109.0,TS_109.5,TS_110.0,TS_110.5,TS_111.0,TS_111.5,TS_112.0,TS_112.5,TS_113.0,TS_113.5,TS_114.0,TS_114.5,TS_115.0,TS_115.5,TS_116.0,TS_116.5,TS_117.0,TS_117.5,TS_118.0,TS_118.5,TS_119.0,TS_119.5,TS_120.0,TS_120.5,TS_121.0,TS_121.5,TS_122.0,TS_122.5,TS_123.0,TS_123.5,TS_124.0,TS_124.5,TS_125.0,TS_125.5,TS_126.0,TS_126.5,TS_127.0,TS_127.5,TS_128.0,TS_128.5,TS_129.0,TS_129.5,TS_130.0,TS_130.5,TS_131.0,TS_131.5,TS_132.0,TS_132.5,TS_133.0,TS_133.5,TS_134.0,TS_134.5,TS_135.0,TS_135.5,TS_136.0,TS_136.5,TS_137.0,TS_137.5,TS_138.0,TS_138.5,TS_139.0,TS_139.5,TS_140.0,TS_140.5,TS_141.0,TS_141.5,TS_142.0,TS_142.5,TS_143.0,TS_143.5,TS_144.0,TS_144.5,TS_145.0,TS_145.5,TS_146.0,TS_146.5,TS_147.0,TS_147.5,TS_148.0,TS_148.5,TS_149.0,TS_149.5,TS_150.0,TS_150.5,TS_151.0,TS_151.5,TS_152.0,TS_152.5,TS_153.0,TS_153.5,TS_154.0,TS_154.5,TS_155.0,TS_155.5,TS_156.0,TS_161.5,TS_162.0,TS_162.5,TS_163.0,TS_163.5,TS_164.0,TS_164.5,TS_165.0,TS_165.5,TS_166.0,TS_166.5,TS_167.0,TS_167.5,TS_168.0,TS_168.5,TS_169.0,TS_169.5,TS_170.0,TS_170.5,TS_171.0,TS_171.5,TS_172.0,TS_172.5,TS_173.0,TS_173.5,TS_174.0,TS_174.5,TS_175.0,TS_175.5,TS_176.0,TS_176.5,TS_177.0,TS_177.5,TS_178.0,TS_178.5,TS_179.0,TS_179.5,TS_180.0,TS_180.5,TS_181.0,TS_181.5,TS_182.0,TS_182.5,TS_183.0,TS_183.5,TS_184.0,TS_184.5,TS_185.0,TS_185.5,TS_186.0,TS_186.5,TS_187.0,TS_187.5,TS_188.0,TS_188.5,TS_189.0,TS_189.5,TS_190.0,TS_190.5,TS_191.0,TS_191.5,TS_192.0,TS_192.5,TS_193.0,TS_193.5,TS_194.0,TS_194.5,TS_195.0,TS_195.5,TS_196.0,TS_196.5,TS_197.0,TS_197.5,TS_198.0,TS_198.5,TS_199.0,TS_199.5,TS_200.0,TS_200.5,TS_201.0,TS_201.5,TS_202.0,TS_202.5,TS_203.0,TS_203.5,TS_204.0,TS_204.5,TS_205.0,TS_205.5,TS_206.0,TS_206.5,TS_207.0,TS_207.5,TS_208.0,TS_208.5,TS_209.0,TS_209.5,TS_210.0,TS_210.5,TS_211.0,TS_211.5,TS_212.0,TS_212.5,TS_213.0,TS_213.5,TS_214.0,TS_214.5,TS_215.0,TS_215.5,TS_216.0,TS_216.5,TS_217.0,TS_217.5,TS_218.0,TS_218.5,TS_219.0,TS_219.5,TS_220.0,TS_220.5,TS_221.0,TS_221.5,TS_222.0,TS_222.5,TS_223.0,TS_223.5,TS_224.0,TS_224.5,TS_225.0,TS_225.5,TS_226.0,TS_226.5,TS_227.0,TS_227.5,TS_228.0,TS_228.5,TS_229.0,TS_229.5,TS_230.0,TS_230.5,TS_231.0,TS_231.5,TS_232.0,TS_232.5,TS_233.0,TS_233.5,TS_234.0,TS_234.5,TS_235.0,TS_235.5,TS_236.0,TS_236.5,TS_237.0,TS_237.5,TS_238.0,TS_238.5,TS_239.0,TS_239.5,TS_240.0,TS_240.5,TS_241.0,TS_241.5,TS_242.0,TS_242.5,TS_243.0,TS_243.5,TS_244.0,TS_244.5,TS_245.0,TS_245.5,TS_246.0,TS_246.5,TS_247.0,TS_247.5,TS_248.0,TS_248.5,TS_249.0,TS_249.5,TS_250.0,TS_250.5,TS_251.0,TS_251.5,TS_252.0,TS_252.5,TS_253.0,TS_253.5,TS_254.0,TS_254.5,TS_255.0,TS_255.5,TS_256.0,TS_256.5,TS_257.0,TS_257.5,TS_258.0,TS_281.5,TS_282.0,TS_282.5,TS_283.0,TS_283.5,TS_284.0,TS_284.5,TS_285.0,TS_285.5,TS_286.0,TS_286.5,TS_287.0,TS_287.5,TS_288.0,TS_288.5,TS_289.0,TS_289.5,TS_290.0,TS_290.5,TS_291.0,TS_291.5,TS_292.0,TS_292.5,TS_293.0,TS_293.5,TS_294.0,TS_294.5,TS_295.0,TS_295.5,TS_296.0,TS_296.5,TS_297.0,TS_297.5,TS_298.0,TS_298.5,TS_299.0,TS_299.5,TS_300.0,TS_300.5,TS_301.0,TS_301.5,TS_302.0,TS_302.5,TS_303.0,TS_303.5,TS_304.0,TS_304.5,TS_305.0,TS_305.5,TS_306.0,TS_306.5,TS_307.0,TS_307.5,TS_308.0,TS_308.5,TS_309.0,TS_309.5,TS_310.0,TS_310.5,TS_311.0,TS_311.5,TS_312.0,TS_312.5,TS_313.0,TS_313.5,TS_314.0,TS_314.5,TS_315.0,TS_315.5,TS_316.0,TS_316.5,TS_317.0,TS_317.5,TS_318.0,TS_318.5,TS_319.0,TS_319.5,TS_320.0,TS_320.5,TS_321.0,TS_321.5,TS_322.0,TS_322.5,TS_323.0,TS_323.5,TS_324.0,TS_324.5,TS_325.0,TS_325.5,TS_326.0,TS_326.5,TS_327.0,TS_327.5,TS_328.0,TS_328.5,TS_329.0,TS_329.5,TS_330.0,TS_330.5,TS_331.0,TS_331.5,TS_332.0,TS_332.5,TS_333.0,TS_333.5,TS_334.0,TS_334.5,TS_335.0,TS_335.5,TS_336.0,TS_336.5,TS_337.0,TS_337.5,TS_338.0,TS_338.5,TS_339.0,TS_339.5,TS_340.0,TS_340.5,TS_341.0,TS_341.5,TS_342.0,TS_342.5,TS_343.0,TS_343.5,TS_344.0,TS_344.5,TS_345.0,TS_345.5,TS_346.0,TS_346.5,TS_347.0,TS_347.5,TS_348.0,TS_348.5,TS_349.0,TS_349.5,TS_350.0,TS_350.5,TS_351.0,TS_351.5,TS_352.0,TS_352.5,TS_353.0,TS_353.5,TS_354.0,TS_354.5,TS_355.0,TS_355.5,TS_356.0,TS_356.5,TS_357.0,TS_357.5,TS_358.0,TS_358.5,TS_359.0,TS_359.5,TS_360.0,TS_360.5,TS_361.0,TS_361.5,TS_362.0,TS_362.5,TS_363.0,TS_363.5,TS_364.0,TS_364.5,TS_365.0,TS_365.5,TS_366.0,TS_366.5,TS_367.0,TS_367.5,TS_368.0,TS_368.5,TS_369.0,TS_369.5,TS_370.0,TS_370.5,TS_371.0,TS_371.5,TS_372.0,TS_372.5,TS_373.0,TS_373.5,TS_374.0,TS_374.5,TS_375.0,TS_375.5,TS_376.0,TS_376.5,TS_377.0,TS_377.5,TS_378.0,TS_378.5,TS_379.0,TS_379.5,TS_380.0
59.03624688886125,-87.59120878973155,-86.9720825966393,-85.8256845558917,-84.78752772714105,-84.14036754227945,-83.91206786509682,-83.61958425428762,-83.18941972342344,-82.73331206244029,-82.93505171350283,-83.81115554650953,-84.64586586331812,-85.01596221894667,-84.72909604428838,-84.3602854993378,-83.97066837481009,-83.50729461684112,-82.74011801487006,-79.20501123625989,-82.01470708242651,-81.0986482213666,-80.57247415612682,-80.48809388142287,-80.01395832444045,-79.17728763207307,-78.22025019261191,-77.38553638611016,-77.1099074358621,-77.14696105121308,-77.34196817736111,-77.53426466822856,-77.61018459066263,-77.50395223279865,-77.10181819300783,-76.59533646040444,-76.10802895789621,-75.78698713452759,-75.42619880915048,-75.29793022720962,-75.15433136310855,-75.18062970467535,-75.17938540864324,-75.19519450284334,-74.9981328991562,-74.80094095627315,-74.47216602521921,-74.324716843115,-74.12093742397235,-74.08651592779178,-73.94682192712999,-74.07386479281439,-73.96909837235842,-74.02434676487029,-73.81381597652542,-73.60138339926796,-73.10897102281349,-72.73106799148664,-72.20353102224233,-71.8535652454108,-71.4508868435299,-71.32932384990748,-71.12650717252225,-71.09785242423851,-70.885016368199,-70.70567600832032,-70.37346979005291,-70.13392865042887,-69.69064757561054,-69.32896705666104,-68.92067879464234,-68.71660270270895,-68.56766364480352,-68.51134040090085,-68.31408814936098,-68.07823447046579,-67.80022870256694,-67.46463323396772,-67.20083924863857,-66.97818249488768,-66.80353754124654,-66.44050118708434,-66.11910571049732,-65.69559615229426,-65.5174223175978,-65.26331456838423,-65.49768864870474,-65.15890387912953,-65.08186038274839,-64.26154431834718,-60.13652423979192,-59.61178377782601,-59.10653841210249,-58.57792985454394,-58.12482706468396,-57.93216984475778,-57.47443091899306,-57.27195889431896,-57.34370956950407,-57.23941201355647,-57.21108031735038,-56.95122180362247,-56.73233397043217,-56.61272792720361,-56.4982034360377,-56.52279086909243,-56.65110023922121,-56.75171849885079,-56.77297858219545,-56.80835207395049,-56.98228224037034,-57.2428594332736,-57.47051267141548,-57.62500462468009,-57.70730236823391,-57.66137638652449,-57.59591734439829,-57.67195865897814,-57.9567643620587,-58.17832513701389,-58.17747761639944,-58.09238459073464,-58.17422987296681,-58.51625270631979,-58.98153477759395,-59.45577631146986,-59.6291145766844,-59.75558467769933,-59.84877244437116,-59.93544825175984,-60.03733857994753,-60.18397372666387,-60.36251873850269,-60.57258159621252,-60.77922652488028,-60.962396898158,-61.09663929309012,-61.18361764912558,-61.37598352311804,-61.42537754842802,-61.63791317240549,-62.11875927159895,-62.17966110818011,-61.87315960477668,-61.74474240394557,-62.27914613556465,-62.65007061505945,-63.05481277766997,-63.31261196418992,-63.29181939068739,-63.32796087036607,-63.42837452283308,-63.64286744692629,-63.82385821059131,-63.94327453499496,-63.98798885508597,-63.89422286693861,-64.13711356696679,-64.70880936467312,-65.0946894614987,-64.96162081559744,-64.81233608144073,-64.55258931446757,-64.52308141964936,-64.52524300458488,-64.56215185386169,-64.614932865506,-64.69245455324251,-64.77043721551739,-64.84164605622682,-64.89250731443104,-64.9261254902814,-64.94512162200597,-64.96125217089654,-64.98520928412448,-65.0338574039287,-65.10673875546524,-65.21032176770218,-65.33641036777848,-65.46650664436298,-65.5866275050787,-65.68464876715095,-65.75216149207456,-65.79300001789862,-65.83507284655147,-66.27355472859234,-66.7660648039436,-67.11567166161527,-67.21687698632478,-67.2270308333967,-67.31560013498776,-67.28600285376827,-67.36153719513595,-67.46731862188598,-67.50025475691298,-67.51651972632172,-67.4153235927688,-67.41775172201643,-67.58214780163213,-67.82883127377262,-68.20673460497468,-68.16198429422516,-68.130859889545,-68.21577675099843,-68.40406062505748,-68.5310400197761,-68.64493863571863,-68.74262977452916,-68.79835495196862,-68.83676729008279,-68.88236754142105,-68.85580925069439,-69.54038748825934,-69.29120584163931,-69.16345091473629,-69.06995254003127,-69.05839289673348,-69.05639849012081,-69.08477002784016,-69.09480857365624,-69.10966421027408,-69.08857850253851,-69.05047163127561,-68.97797104567181,-68.8858071848642,-68.77683148378307,-68.67904314339293,-68.61500043765476,-68.6065578043803,-68.6529527472119,-68.74417861127873,-68.83051636053315,-68.9084907029046,-68.94966350100076,-68.95982990922691,-68.93908916961692,-68.91309483330423,-68.88736437490508,-68.88495797941614,-68.92123946616876,-68.9997937031925,-69.10328272025099,-69.22196439216975,-69.31247716178983,-69.36115979264058,-69.42005493534242,-69.45968019289828,-69.50016969555051,-69.53237319464675,-69.37849673499534,-69.17339020069602,-69.10866472741829,-69.11651334103104,-69.11489396168533,-69.1168401182412,-69.17427127977487,-69.2167977451763,-69.30391946809085,-69.36044064424635,-69.21335940052137,-69.03181640834737,-68.99476804394385,-68.98436663994053,-68.94250700593102,-68.92462458171921,-68.90492626531828,-68.88534023876662,-68.9907989106236,-69.05635751792855,-68.95116736345747,-68.8397028203655,-68.77803301777784,-68.70944176610195,-68.58502104903859,-68.5070043384469,-68.59608998388234,-68.65745969066826,-68.63343242943307,-68.56498043517037,-68.44488794082008,-68.32937792775331,-68.28913816012965,-68.21298484597463,-68.10080923833826,-68.02522128276136,-67.99932994498337,-68.04023904411983,-68.15515849686851,-68.2761599299464,-68.3888355478446,-68.4955350180947,-68.59334317134986,-68.64460703401555,-68.6646212697721,-68.61368748647398,-68.53003383869108,-68.46958360730589,-68.45519496359664,-68.45856686031456,-68.49097923134988,-68.52672316757277,-68.57376165154326,-68.61095016329664,-68.6462629337743,-68.66530774898617,-68.68503566842091,-68.70128532652684,-68.73396613341409,-68.77988843492142,-68.8448719729981,-68.91222240033782,-68.98153525298024,-69.03133056575672,-69.06448017813206,-69.0607469862722,-69.03536517884292,-68.99490195875391,-68.9613733581939,-68.9329407596758,-68.94285107438239,-69.01551382343453,-69.1149089808412,-69.13683310343751,-69.16862721283155,-69.23243023929555,-69.26561225586435,-69.22604098209989,-69.15003764957586,-69.01792415585577,-68.89297457505201,-68.79664210738228,-68.73982211524572,-68.75346207197299,-68.78497561038061,-68.79307316560065,-68.83194072479117,-68.89458161152466,-68.94408162687,-68.96262932722809,-68.96140178959246,-68.93447858357972,-68.9121498228427,-68.87995531084806,-68.856456310277,-68.83791229282431,-68.82917345706757,-68.81813855700233,-68.841895074442,-68.883636399312,-68.82763197965916,-68.68436980328765,-68.60242910300418,-68.56902764724924,-68.58561680737593,-68.64418161518788,-68.71629320816689,-68.8102113091762,-68.87654482291116,-68.94531594027468,-68.99676135227264,-69.03539446667394,-69.08343073913427,-69.11692611474871,-69.20540545257526,-69.2912197597962,-69.40371448314585,-69.51608985778945,-69.38293272435067,-69.22392090550332,-69.06502084728737,-68.91545580914953,-68.77451142830022,-68.65316526297482,-68.54268520225683,-68.43581593015236,-68.31773904625709,-68.16758639372385,-67.97896373642278,-67.76180704712525,-67.51732348219474,-67.2745078427548,-67.03346181236245,-66.83060162904378,-66.67748636799014,-66.6092897303177,-66.6271855976763,-66.67376488122301,-66.59643548232981,-66.62310235182312,-66.7712679541422,-66.82056057888232,-66.70988168112906,-66.57445979529271,-66.42091340366446,-66.22667145245407,-65.95698304809618,-65.79946370314875,-65.73168277852436,-65.82502578582834,-66.04945521117936,-66.39932492436225,-66.80676840136452,-67.50191696243165,-68.13698603234882,-68.49547592512062,-67.31922441185463,-67.40882732419166,-67.26165590109896,-67.24878636367123,-67.41876884686016,-67.63182773992777,-67.90062203335067,-68.13097026749087,-68.34811544010545,-68.48503883920475,-68.5629924224203,-68.53634852694312,-68.41033454476253,-68.17203535743064,-67.86793006602291,-67.54437662310883,-67.31273992506202,-67.23712986390706,-67.35494720688666,-67.60508549548558,-67.92915624113863,-68.24999026116123,-68.53286243553177,-68.75282840871111,-68.89699083218677,-68.95350847790654,-68.93106127535303,-68.84611699982811,-68.7424875166095,-68.6734088547942,-68.6703372881197,-68.73069252102678,-68.82693805881091,-68.9225237502391,-68.98036167267891,-69.00386095615931,-68.99003892711791,-68.96794981676733,-68.94968125120278,-68.95147448167135,-68.97444738310654,-69.02119120882608,-69.06985458227804,-69.12726008640963,-69.16799092205979,-69.18196141342085,-69.13641071665472,-69.03219384813318,-68.84613643461702,-68.61169547948025,-68.35386605596028,-68.13514996784048,-67.98912411338405,-67.9737083059669,-68.07703397834965,-68.45151979337487,-68.88074107686202,-69.49773545557927,-70.0252396077135,-69.59561939252873,-68.74786681066696,-68.6044425160875,-68.42240092390728,-68.12125376026822,-67.75545127319992,-67.54994840560151,-67.37426990610265,-66.90098863394228,-66.42286811147498,-66.25704644110913,-66.16844565997032,-66.353659067419,-66.58630281336728,-67.46054065677139,-68.1819488215007,-68.26162346843454,-68.26118560252691,-67.94087220324417,-67.41848762141397,-67.80145941531242,-68.39857361199898,-69.33403923051104,-70.35819625339916,-71.38046438146509,-72.43937561145395,-73.63307901175163,-74.8295695284036,-76.60844217779174,-78.22591514891496,-78.93407785150649,-79.27031514995812,-79.52443864364169,-79.51462417322806,-79.82477588817689,-80.06058657330755,-80.13001458195843,-80.1434791052813,-80.81259157353728,-81.49367416633436,-81.6104599711683,-81.65698332273212,-82.16635815566949,-82.49500831554819,-82.38131757603108,-81.95103000923396,-81.28616348782728,-80.53694470391484,-79.74194614402748,-78.98306582458522,-78.46818959418836,-78.0306506836551,-77.79670948050364,-77.64508964039729,-77.73326465620715,-77.86074602195937,-78.04061920620305,-78.2724768788426,-78.44839089874378,-78.54287871506443,-78.4609222444024,-78.21033470970711,-77.96275779965927,-77.63676347709816,-77.23455368721113,-76.79352673721257,-76.45839467138705,-76.19775192151278,-76.27659163856893,-76.3939567501003,-76.41707157317205,-76.46708016885343,-76.61396336201341,-76.77545181745836,-76.68107359470207,-76.37719294851416,-76.17808126856416,-75.99829619382822,-75.9642359230242,-76.02278054194682,-76.71564266455503,-77.03971383924141,-76.9863017484301,-76.85780994013037,-76.80769368276724,-76.86466860414559,-77.03884631768055,-77.31023629850037,-77.6143130212287,-77.84468631379478,-77.94046128720443,-77.87913781934807,-77.67910817436034,-77.35009851906499,-76.91093395400043,-76.38459318923938,-75.83427800677356,-75.32226552500589,-74.90271204064413,-74.57935413800035,-74.34267604242245,-74.17876087102267,-74.06633558820276,-74.0215674675286,-74.04586215568507,-74.13557709143373,-74.25847543788471,-74.36751081680123,-74.39332833155785,-74.31544366942225,-74.12904472058676,-73.85447988968838,-73.4974394500832,-73.0756608633052,-72.61140448342681,-72.1589304117529,-71.7565608565503,-71.49150459209201,-71.40855100229805,-71.57002451237162,-71.9424028971502,-72.4501157483277,-73.27376980081536,-73.90830198284472,-73.98033731497749,-73.75599088724127,-73.62857529237975,-73.55965223852456,-73.32718922021081,-73.05160745327223,-73.24091799001393,-73.39251222162939,-73.2544680909702,-73.170611015243,-72.87753960403518,-71.67137397564518,-71.58571496033316,-72.69505030186822,-72.56836137904686,-72.14502027076091
